CaseID,Activity,CompleteTimestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber,CumTimeInterval
3953,Payment Handled,2018-07-05 17:31:35+00:00,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65462,0,39.7494580785109,UNKNOWN,request for payment number 161894,46858457.0
3954,Request For Payment SUBMITTED by EMPLOYEE,2018-07-02 09:07:47+00:00,STAFF MEMBER,EMPLOYEE,project 148052,UNKNOWN,organizational unit 65488,0,8.608521293262381,UNKNOWN,request for payment number 162477,46569029.0
3954,Request For Payment APPROVED by ADMINISTRATION,2018-07-02 09:10:07+00:00,STAFF MEMBER,ADMINISTRATION,project 148052,UNKNOWN,organizational unit 65488,0,8.608521293262381,UNKNOWN,request for payment number 162477,46569169.0
3954,Request For Payment APPROVED by BUDGET OWNER,2018-07-02 11:18:28+00:00,STAFF MEMBER,BUDGET OWNER,project 148052,UNKNOWN,organizational unit 65488,0,8.608521293262381,UNKNOWN,request for payment number 162477,46576870.0
3954,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-07-03 11:05:10+00:00,STAFF MEMBER,SUPERVISOR,project 148052,UNKNOWN,organizational unit 65488,0,8.608521293262381,UNKNOWN,request for payment number 162477,46662472.0
3954,Request Payment,2018-07-05 07:40:49+00:00,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65488,0,8.608521293262381,UNKNOWN,request for payment number 162477,46823011.0
3954,Payment Handled,2018-07-09 17:31:27+00:00,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65488,0,8.608521293262381,UNKNOWN,request for payment number 162477,47204049.0
3955,Request For Payment SUBMITTED by EMPLOYEE,2018-07-02 09:24:22+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65475,0,23.085411837463777,UNKNOWN,request for payment number 160215,46570024.0
3955,Request For Payment APPROVED by ADMINISTRATION,2018-07-02 09:33:26+00:00,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65475,0,23.085411837463777,UNKNOWN,request for payment number 160215,46570568.0
3955,Request For Payment APPROVED by BUDGET OWNER,2018-07-03 10:30:27+00:00,STAFF MEMBER,BUDGET OWNER,project 147546,UNKNOWN,organizational unit 65475,0,23.085411837463777,UNKNOWN,request for payment number 160215,46660389.0
3955,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-07-03 10:37:42+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65475,0,23.085411837463777,UNKNOWN,request for payment number 160215,46660824.0
3955,Request Payment,2018-07-05 12:56:29+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65475,0,23.085411837463777,UNKNOWN,request for payment number 160215,46841951.0
3955,Payment Handled,2018-07-09 17:31:27+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65475,0,23.085411837463777,UNKNOWN,request for payment number 160215,47204049.0
3956,Request For Payment SUBMITTED by EMPLOYEE,2018-07-02 09:59:02+00:00,STAFF MEMBER,EMPLOYEE,project 156763,UNKNOWN,organizational unit 65461,0,51.1249302010278,UNKNOWN,request for payment number 160554,46572104.0
3956,Request For Payment APPROVED by ADMINISTRATION,2018-07-05 11:28:38+00:00,STAFF MEMBER,ADMINISTRATION,project 156763,UNKNOWN,organizational unit 65461,0,51.1249302010278,UNKNOWN,request for payment number 160554,46836680.0
3956,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-07-12 10:32:26+00:00,STAFF MEMBER,SUPERVISOR,project 156763,UNKNOWN,organizational unit 65461,0,51.1249302010278,UNKNOWN,request for payment number 160554,47438108.0
3956,Request Payment,2018-07-14 17:25:25+00:00,SYSTEM,UNDEFINED,project 156763,UNKNOWN,organizational unit 65461,0,51.1249302010278,UNKNOWN,request for payment number 160554,47635687.0
3956,Payment Handled,2018-07-19 17:32:04+00:00,SYSTEM,UNDEFINED,project 156763,UNKNOWN,organizational unit 65461,0,51.1249302010278,UNKNOWN,request for payment number 160554,48068086.0
3957,Request For Payment SUBMITTED by EMPLOYEE,2018-07-02 10:34:41+00:00,STAFF MEMBER,EMPLOYEE,project 147649,UNKNOWN,organizational unit 65468,0,62.85511292352774,UNKNOWN,request for payment number 165351,46574243.0
3957,Request For Payment APPROVED by ADMINISTRATION,2018-07-02 10:34:44+00:00,STAFF MEMBER,ADMINISTRATION,project 147649,UNKNOWN,organizational unit 65468,0,62.85511292352774,UNKNOWN,request for payment number 165351,46574246.0
3957,Request For Payment REJECTED by BUDGET OWNER,2018-07-02 12:28:41+00:00,STAFF MEMBER,BUDGET OWNER,project 147649,UNKNOWN,organizational unit 65468,0,62.85511292352774,UNKNOWN,request for payment number 165351,46581083.0
3957,Request For Payment REJECTED by EMPLOYEE,2018-07-02 16:37:35+00:00,STAFF MEMBER,EMPLOYEE,project 147649,UNKNOWN,organizational unit 65468,0,62.85511292352774,UNKNOWN,request for payment number 165351,46596017.0
3957,Request For Payment SUBMITTED by EMPLOYEE,2018-07-26 11:02:35+00:00,STAFF MEMBER,EMPLOYEE,project 147649,UNKNOWN,organizational unit 65468,0,62.85511292352774,UNKNOWN,request for payment number 165351,48649517.0
3957,Request For Payment APPROVED by ADMINISTRATION,2018-07-26 11:02:43+00:00,STAFF MEMBER,ADMINISTRATION,project 147649,UNKNOWN,organizational unit 65468,0,62.85511292352774,UNKNOWN,request for payment number 165351,48649525.0
3957,Request For Payment APPROVED by BUDGET OWNER,2018-07-26 13:24:48+00:00,STAFF MEMBER,BUDGET OWNER,project 147649,UNKNOWN,organizational unit 65468,0,62.85511292352774,UNKNOWN,request for payment number 165351,48658050.0
3957,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-07-27 15:23:18+00:00,STAFF MEMBER,SUPERVISOR,project 147649,UNKNOWN,organizational unit 65468,0,62.85511292352774,UNKNOWN,request for payment number 165351,48751560.0
3957,Request Payment,2018-07-27 15:23:19+00:00,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65468,0,62.85511292352774,UNKNOWN,request for payment number 165351,48751561.0
3957,Payment Handled,2018-07-31 17:30:58+00:00,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65468,0,62.85511292352774,UNKNOWN,request for payment number 165351,49104820.0
3958,Request For Payment SUBMITTED by EMPLOYEE,2018-07-02 10:59:37+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65469,0,40.74618663091787,UNKNOWN,request for payment number 170029,46575739.0
3958,Request For Payment APPROVED by ADMINISTRATION,2018-07-02 11:01:39+00:00,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65469,0,40.74618663091787,UNKNOWN,request for payment number 170029,46575861.0
3958,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-07-02 12:06:14+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65469,0,40.74618663091787,UNKNOWN,request for payment number 170029,46579736.0
3958,Request Payment,2018-07-05 11:38:09+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65469,0,40.74618663091787,UNKNOWN,request for payment number 170029,46837251.0
3958,Payment Handled,2018-07-09 17:31:27+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65469,0,40.74618663091787,UNKNOWN,request for payment number 170029,47204049.0
3959,Request For Payment SUBMITTED by EMPLOYEE,2018-07-02 11:30:23+00:00,STAFF MEMBER,EMPLOYEE,project 147620,task 25781,organizational unit 65461,0,963.7952993039552,activity 505,request for payment number 165361,46577585.0
3959,Request For Payment APPROVED by ADMINISTRATION,2018-07-02 12:15:39+00:00,STAFF MEMBER,ADMINISTRATION,project 147620,task 25781,organizational unit 65461,0,963.7952993039552,activity 505,request for payment number 165361,46580301.0
3959,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-07-04 08:40:59+00:00,STAFF MEMBER,SUPERVISOR,project 147620,task 25781,organizational unit 65461,0,963.7952993039552,activity 505,request for payment number 165361,46740221.0
3959,Request Payment,2018-07-05 16:01:03+00:00,SYSTEM,UNDEFINED,project 147620,task 25781,organizational unit 65461,0,963.7952993039552,activity 505,request for payment number 165361,46853025.0
3959,Payment Handled,2018-07-09 17:31:27+00:00,SYSTEM,UNDEFINED,project 147620,task 25781,organizational unit 65461,0,963.7952993039552,activity 505,request for payment number 165361,47204049.0
3960,Request For Payment SUBMITTED by EMPLOYEE,2018-07-02 11:30:27+00:00,STAFF MEMBER,EMPLOYEE,project 147701,UNKNOWN,organizational unit 65462,0,23.015990687646664,UNKNOWN,request for payment number 165366,46577589.0
3960,Request For Payment REJECTED by ADMINISTRATION,2018-07-02 11:30:35+00:00,STAFF MEMBER,ADMINISTRATION,project 147701,UNKNOWN,organizational unit 65462,0,23.015990687646664,UNKNOWN,request for payment number 165366,46577597.0
3960,Request For Payment REJECTED by EMPLOYEE,2018-07-04 08:40:08+00:00,STAFF MEMBER,EMPLOYEE,project 147701,UNKNOWN,organizational unit 65462,0,23.015990687646664,UNKNOWN,request for payment number 165366,46740170.0
3960,Request For Payment SUBMITTED by EMPLOYEE,2018-07-16 10:26:27+00:00,STAFF MEMBER,EMPLOYEE,project 147701,UNKNOWN,organizational unit 65462,0,23.015990687646664,UNKNOWN,request for payment number 165366,47783349.0
3960,Request For Payment APPROVED by ADMINISTRATION,2018-07-16 10:27:06+00:00,STAFF MEMBER,ADMINISTRATION,project 147701,UNKNOWN,organizational unit 65462,0,23.015990687646664,UNKNOWN,request for payment number 165366,47783388.0
3960,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-07-16 11:47:24+00:00,STAFF MEMBER,SUPERVISOR,project 147701,UNKNOWN,organizational unit 65462,0,23.015990687646664,UNKNOWN,request for payment number 165366,47788206.0
3960,Request Payment,2018-07-17 09:25:01+00:00,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65462,0,23.015990687646664,UNKNOWN,request for payment number 165366,47866063.0
3960,Payment Handled,2018-07-19 17:32:04+00:00,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65462,0,23.015990687646664,UNKNOWN,request for payment number 165366,48068086.0
3961,Request For Payment SAVED by EMPLOYEE,2018-07-02 12:17:35+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65460,0,1212.235681380958,UNKNOWN,UNKNOWN,46580417.0
3962,Request For Payment SUBMITTED by EMPLOYEE,2018-07-02 13:19:38+00:00,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65454,0,51.64944373318826,UNKNOWN,request for payment number 167171,46584140.0
3962,Request For Payment APPROVED by ADMINISTRATION,2018-07-02 13:24:17+00:00,STAFF MEMBER,ADMINISTRATION,project 147843,UNKNOWN,organizational unit 65454,0,51.64944373318826,UNKNOWN,request for payment number 167171,46584419.0
3962,Request For Payment APPROVED by BUDGET OWNER,2018-07-05 07:42:03+00:00,STAFF MEMBER,BUDGET OWNER,project 147843,UNKNOWN,organizational unit 65454,0,51.64944373318826,UNKNOWN,request for payment number 167171,46823085.0
3962,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-07-06 18:00:07+00:00,STAFF MEMBER,SUPERVISOR,project 147843,UNKNOWN,organizational unit 65454,0,51.64944373318826,UNKNOWN,request for payment number 167171,46946569.0
3962,Request Payment,2018-07-12 13:31:25+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65454,0,51.64944373318826,UNKNOWN,request for payment number 167171,47448847.0
3962,Payment Handled,2018-07-16 17:31:26+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65454,0,51.64944373318826,UNKNOWN,request for payment number 167171,47808848.0
3963,Request For Payment SUBMITTED by EMPLOYEE,2018-07-02 13:24:52+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65469,0,173.24199106668868,UNKNOWN,request for payment number 160221,46584454.0
3963,Request For Payment APPROVED by ADMINISTRATION,2018-07-02 13:25:28+00:00,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65469,0,173.24199106668868,UNKNOWN,request for payment number 160221,46584490.0
3963,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-07-03 11:10:19+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65469,0,173.24199106668868,UNKNOWN,request for payment number 160221,46662781.0
3963,Request Payment,2018-07-03 11:37:15+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65469,0,173.24199106668868,UNKNOWN,request for payment number 160221,46664397.0
3963,Payment Handled,2018-07-05 17:31:35+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65469,0,173.24199106668868,UNKNOWN,request for payment number 160221,46858457.0
3964,Request For Payment SUBMITTED by EMPLOYEE,2018-07-02 13:29:23+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65456,0,53.83905564302136,UNKNOWN,request for payment number 160226,46584725.0
3964,Request For Payment APPROVED by ADMINISTRATION,2018-07-02 13:29:36+00:00,STAFF MEMBER,ADMINISTRATION,project 503,UNKNOWN,organizational unit 65456,0,53.83905564302136,UNKNOWN,request for payment number 160226,46584738.0
3964,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-07-05 08:53:31+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65456,0,53.83905564302136,UNKNOWN,request for payment number 160226,46827373.0
3964,Request Payment,2018-07-05 16:03:29+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65456,0,53.83905564302136,UNKNOWN,request for payment number 160226,46853171.0
3964,Payment Handled,2018-07-09 17:31:27+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65456,0,53.83905564302136,UNKNOWN,request for payment number 160226,47204049.0
3965,Request For Payment SUBMITTED by EMPLOYEE,2018-07-02 13:33:10+00:00,STAFF MEMBER,EMPLOYEE,project 147572,task 148962,organizational unit 65457,0,197.56958024039207,activity 505,request for payment number 160231,46584952.0
3965,Request For Payment APPROVED by ADMINISTRATION,2018-07-02 13:33:12+00:00,STAFF MEMBER,ADMINISTRATION,project 147572,task 148962,organizational unit 65457,0,197.56958024039207,activity 505,request for payment number 160231,46584954.0
3965,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-07-05 08:27:39+00:00,STAFF MEMBER,SUPERVISOR,project 147572,task 148962,organizational unit 65457,0,197.56958024039207,activity 505,request for payment number 160231,46825821.0
3965,Request Payment,2018-07-10 08:13:59+00:00,SYSTEM,UNDEFINED,project 147572,task 148962,organizational unit 65457,0,197.56958024039207,activity 505,request for payment number 160231,47257001.0
3965,Payment Handled,2018-07-12 17:31:21+00:00,SYSTEM,UNDEFINED,project 147572,task 148962,organizational unit 65457,0,197.56958024039207,activity 505,request for payment number 160231,47463243.0
3966,Request For Payment SUBMITTED by EMPLOYEE,2018-07-02 13:34:09+00:00,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65458,0,10.5109115801792,UNKNOWN,request for payment number 160236,46585011.0
3966,Request For Payment APPROVED by ADMINISTRATION,2018-07-02 13:35:39+00:00,STAFF MEMBER,ADMINISTRATION,project 147843,UNKNOWN,organizational unit 65458,0,10.5109115801792,UNKNOWN,request for payment number 160236,46585101.0
3966,Request For Payment APPROVED by BUDGET OWNER,2018-07-03 12:27:14+00:00,STAFF MEMBER,BUDGET OWNER,project 147843,UNKNOWN,organizational unit 65458,0,10.5109115801792,UNKNOWN,request for payment number 160236,46667396.0
3966,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-07-04 22:17:49+00:00,STAFF MEMBER,SUPERVISOR,project 147843,UNKNOWN,organizational unit 65458,0,10.5109115801792,UNKNOWN,request for payment number 160236,46789231.0
3966,Request Payment,2018-07-12 08:47:37+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65458,0,10.5109115801792,UNKNOWN,request for payment number 160236,47431819.0
3966,Payment Handled,2018-07-16 17:31:26+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65458,0,10.5109115801792,UNKNOWN,request for payment number 160236,47808848.0
3967,Request For Payment SUBMITTED by EMPLOYEE,2018-07-02 13:40:18+00:00,STAFF MEMBER,EMPLOYEE,project 147649,UNKNOWN,organizational unit 65469,0,63.656752623413645,UNKNOWN,request for payment number 165374,46585380.0
3967,Request For Payment APPROVED by ADMINISTRATION,2018-07-02 13:40:20+00:00,STAFF MEMBER,ADMINISTRATION,project 147649,UNKNOWN,organizational unit 65469,0,63.656752623413645,UNKNOWN,request for payment number 165374,46585382.0
3967,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-07-03 11:13:47+00:00,STAFF MEMBER,SUPERVISOR,project 147649,UNKNOWN,organizational unit 65469,0,63.656752623413645,UNKNOWN,request for payment number 165374,46662989.0
3967,Request Payment,2018-07-05 09:27:45+00:00,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65469,0,63.656752623413645,UNKNOWN,request for payment number 165374,46829427.0
3967,Payment Handled,2018-07-09 17:31:27+00:00,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65469,0,63.656752623413645,UNKNOWN,request for payment number 165374,47204049.0
3968,Request For Payment SUBMITTED by EMPLOYEE,2018-07-02 14:00:15+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65454,0,78.6235882859801,UNKNOWN,UNKNOWN,46586577.0
3968,Request For Payment REJECTED by ADMINISTRATION,2018-07-02 14:00:19+00:00,STAFF MEMBER,ADMINISTRATION,UNKNOWN,UNKNOWN,organizational unit 65454,0,78.6235882859801,UNKNOWN,UNKNOWN,46586581.0
3968,Request For Payment REJECTED by EMPLOYEE,2018-07-02 14:23:34+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65454,0,78.6235882859801,UNKNOWN,UNKNOWN,46587976.0
3969,Request For Payment SUBMITTED by EMPLOYEE,2018-07-02 14:07:21+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65487,0,6.676107642583501,UNKNOWN,request for payment number 162483,46587003.0
3969,Request For Payment APPROVED by ADMINISTRATION,2018-07-02 14:08:07+00:00,STAFF MEMBER,ADMINISTRATION,project 503,UNKNOWN,organizational unit 65487,0,6.676107642583501,UNKNOWN,request for payment number 162483,46587049.0
3969,Request For Payment APPROVED by BUDGET OWNER,2018-07-05 16:02:50+00:00,STAFF MEMBER,BUDGET OWNER,project 503,UNKNOWN,organizational unit 65487,0,6.676107642583501,UNKNOWN,request for payment number 162483,46853132.0
3969,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-07-10 08:50:55+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65487,0,6.676107642583501,UNKNOWN,request for payment number 162483,47259217.0
3969,Request Payment,2018-07-12 09:06:53+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65487,0,6.676107642583501,UNKNOWN,request for payment number 162483,47432975.0
